stabiliId,sourceRecordId,matchStatus,matchMethod,sourceAddress,bbl,bin,hpdBuildingId,canonicalAddress,reasonCodes,candidateHpdBuildingIds
stabili-48fe9c22-40b6-5f33-af4f-3508cc66a60d,manhattan-2024-p245-r49,ambiguous,manual_review,"401 East 77th Street, Manhattan, NY 10075",1014720001,,,"1480 1 Avenue, Manhattan, NY 10075",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,199|1010273
stabili-61022169-0734-51d3-9dd8-20a5b5f51d03,manhattan-2024-p247-r16,ambiguous,manual_review,"501 East 78th Street, Manhattan, NY 10075",1014900001,,,"1472 York Avenue, Manhattan, NY 10075",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,44445|806144|806145|806146
stabili-ecf981d4-c497-506c-9d4e-6a41acc7538e,manhattan-2024-p247-r19,ambiguous,manual_review,"509 East 78th Street, Manhattan, NY 10075",1014900009,,,"503 East 78 Street, Manhattan, NY 10075",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,16627|804523
stabili-f153cba0-b6ac-5099-a2a4-08ed655add8b,manhattan-2024-p247-r43,ambiguous,manual_review,"460 East 79th Street, Manhattan, NY 10075",1014737502,,,"460 East 79 Street, Manhattan, NY 10075",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,16716|16717
stabili-80a95ea1-e47e-583a-9974-5eb5669f3ae6,manhattan-2024-p247-r44,ambiguous,manual_review,"502 East 79th Street, Manhattan, NY 10075",1014900001,,,"1472 York Avenue, Manhattan, NY 10075",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,44445|806144|806145|806146
stabili-3d6a7f6e-8020-579e-9d18-6f5e223b2c3d,manhattan-2024-p248-r31,ambiguous,manual_review,"401 East 80th Street, Manhattan, NY 10075",1015600001,,,"1540 1 Avenue, Manhattan, NY 10028",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,236|973536
stabili-eae683f1-d073-566a-9ff3-3eb51380ef9f,manhattan-2024-p249-r42,ambiguous,manual_review,"1766 2nd Avenue, Manhattan, NY 10128",1015550001,,,"301 East 92 Street, Manhattan, NY 10128",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,1064|928214|957047
stabili-cde97a2b-03e0-54cf-b5f4-d4dc3869d219,manhattan-2024-p250-r33,ambiguous,manual_review,"222–238 East 87th Street, Manhattan, NY 10128",1015320034,,,"238 East 87 Street, Manhattan, NY 10128",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,804573|804574|804575|990959
stabili-59a1f098-c3e4-5339-908b-dab4b59d219a,manhattan-2024-p250-r34,ambiguous,manual_review,"226 East 87th Street, Manhattan, NY 10128",1015320034,,,"238 East 87 Street, Manhattan, NY 10128",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,804573|804574|804575|990959
stabili-1a2f43f0-b3ee-597b-9a10-ea159559cd14,manhattan-2024-p251-r56,ambiguous,manual_review,"238 East 88th Street, Manhattan, NY 10128",1015330028,,,"1695 2Nd Avenue, Manhattan, NY 10128",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,1009|1011|1013
stabili-d0a305f9-424f-54dc-80c2-ef8b283e2264,manhattan-2024-p252-r52,ambiguous,manual_review,"141 East 89th Street, Manhattan, NY 10128",1015180024,,,"1341 Lexington Avenue, Manhattan, NY 10128",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,23848|1006484
stabili-e3a4c925-c5b6-58f1-9f1b-c391605b2777,manhattan-2024-p258-r54,ambiguous,manual_review,"1670–1672 York Avenue, Manhattan, NY 10128",1015840049,,,"1670 York Avenue, Manhattan, NY 10128",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,44522|1019392
stabili-727aadf0-c526-540a-8fdb-87f0ecd59079,manhattan-2024-p259-r43,ambiguous,manual_review,"119R West 227th Street, Manhattan, NY 10463",1022150337,,,"119 West 227 Street, Manhattan, NY 10463",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,43782|806013|806014|996607
stabili-43dc7856-df8a-5505-9fdb-b1940ed20891,queens-2024-p1-r1,ambiguous,manual_review,"87-15–87-45 Little Neck Parkway, Queens, NY 11001",4088230026,,,"87-15 Little Neck Parkway, Queens, NY 11001",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_8_hpd_buildings,623947|859109|947850|947856|947859|947860|947861|947862|947864|947869|947872|947873|949896
stabili-bb725e08-bd2f-5109-b79f-6eba8b4e26fc,queens-2024-p1-r2,ambiguous,manual_review,"75-01–75-99 254th Street, Queens, NY 11004",4084430001,,,"260-01 Langston Avenue, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,672044|861295|891064|920901|920914|920919|920926|920931|920932|920934|920946|920952|921011|921049
stabili-4ae340a5-903f-51ab-bd41-6655235bb699,queens-2024-p1-r4,ambiguous,manual_review,"73-35 260th Street, Queens, NY 11004",4084460001,,,"73-43 260 Street, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,624801|919811|919821|919822|919825|919859|919920|919949|919950|919956|919963|919979|919997
stabili-67d9586f-de62-5b7d-9d29-92f26398582b,queens-2024-p1-r5,ambiguous,manual_review,"82-07–82-63 268th Street, Queens, NY 11004",4087620001,,,"268-18 82 Avenue, Queens, NY 11040",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,626651|861530|876691|913494|913516|913530|913533|913540|913541|913543|913555|913593|913598
stabili-7120f05b-e444-526d-bbbb-b30706e18237,queens-2024-p1-r6,ambiguous,manual_review,"260-03 74th Avenue, Queens, NY 11004",4084460001,,,"73-43 260 Street, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,624801|919811|919821|919822|919825|919859|919920|919949|919950|919956|919963|919979|919997
stabili-f6f53090-4bd8-55cd-8c9a-50413c157f48,queens-2024-p1-r7,ambiguous,manual_review,"263-21 74th Avenue, Queens, NY 11004",4084500001,,,"264-02 Langston Avenue, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,672045|860084|868442|920009|920071|920183|920185|920190|920195|920199
stabili-ee6f17b8-9f59-52d9-adce-55d7ef014fb9,queens-2024-p1-r9,ambiguous,manual_review,"260-17 Langston Avenue, Queens, NY 11004",4084430001,,,"260-01 Langston Avenue, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,672044|861295|891064|920901|920914|920919|920926|920931|920932|920934|920946|920952|921011|921049
stabili-e1919012-026c-5f7d-ab59-a7bde4107a40,queens-2024-p1-r11,ambiguous,manual_review,"264-20 Langston Avenue, Queens, NY 11004",4084500001,,,"264-02 Langston Avenue, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,672045|860084|868442|920009|920071|920183|920185|920190|920195|920199
stabili-5b18c365-e4ae-51f6-be62-56d486ee2025,queens-2024-p1-r12,ambiguous,manual_review,"72-75 Little Neck Parkway, Queens, NY 11004",4084420001,,,"70-43 Little Neck Parkway, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,470079|920455|920478|920484|920505|920508|920664|920670|920697|920735|939406
stabili-e90cc85b-4a65-578d-b489-cc0a1e3125ca,queens-2024-p1-r13,ambiguous,manual_review,"73-25 Little Neck Parkway, Queens, NY 11004",4084400001,,,"73-43 Little Neck Parkway, Queens, NY 11004",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,675666|919082|919242|919244|919306|919314
stabili-ae2fd25e-e813-508a-a4d9-680393e03fab,queens-2024-p1-r14,ambiguous,manual_review,"269-10 Grand Central Parkway, Queens, NY 11005",4084890001,,,"269 Grand Central Pkwy, Queens, NY 11005",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,811485|811486|811487
stabili-e5516f86-7e24-527e-9d5a-6bceb2659b64,queens-2024-p1-r16,ambiguous,manual_review,"271-10 Grand Central Parkway, Queens, NY 11005",4084890001,,,"269 Grand Central Pkwy, Queens, NY 11005",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,811485|811486|811487
stabili-f010c749-de04-563e-976b-46f99b19d35e,queens-2024-p1-r34,ambiguous,manual_review,"41-42 24th Street, Queens, NY 11101",4004130002,,,"41-42 24 Street, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,410299|971637
stabili-67211928-ec5e-5b14-b9db-0e573117616d,queens-2024-p5-r56,ambiguous,manual_review,"5-33 51st Avenue, Queens, NY 11101",4000330012,,,"5-33 51 Avenue, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,440392|918616
stabili-cc01d48b-3a91-5237-82b4-e73193a7b2bd,queens-2024-p6-r35,ambiguous,manual_review,"42-61 Hunter Street, Queens, NY 11101",4004320041,,,"42-61 Hunter Street, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,666022|938933
stabili-9ce7d2a4-bbe0-5fbf-8efb-c7d89e3acb2e,queens-2024-p6-r47,ambiguous,manual_review,"13-03 Jackson Avenue, Queens, NY 11101",4000570008,,,"13-01 Jackson Avenue, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,667087|811560|811561
stabili-1ea3a033-1280-5d50-99e0-927f51074313,queens-2024-p6-r48,ambiguous,manual_review,"13-05 Jackson Avenue, Queens, NY 11101",4000570008,,,"13-01 Jackson Avenue, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,667087|811560|811561
stabili-f3d0adc3-d070-5124-9bfa-cdc812532cf2,queens-2024-p6-r54,ambiguous,manual_review,"28-02–28-18 Jackson Avenue, Queens, NY 11101",4002640001,,,"28-02 Jackson Avenue, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,667151|966902
stabili-12e7ec1d-d454-5dfa-997b-3796c062430f,queens-2024-p7-r5,ambiguous,manual_review,"44-26–44-28 Purves Street, Queens, NY 11101",4002680001,,,"4430 Purves Street, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,432645|967912|979411
stabili-507a6af9-b6da-5ee7-b591-c99a83b1a31a,queens-2024-p7-r9,ambiguous,manual_review,"43-22–43-46 Queens Street, Queens, NY 11101",4002660003,,,"43-22 Queens Street, Queens, NY 11101",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,690168|973100
stabili-0a1d2e59-ce4f-5e1e-91c1-0ea123164ab0,queens-2024-p7-r39,ambiguous,manual_review,"25-30 14th Street, Queens, NY 11102",4009000043,,,"25-30 14 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,403182|868227
stabili-2b94c494-5ca5-543e-8515-195e4ed296cb,queens-2024-p8-r41,ambiguous,manual_review,"25-27 23rd Street, Queens, NY 11102",4008720032,,,"25-17 23 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,408768|967549
stabili-90c6ba36-de08-5cd7-8370-69b90c6c1ae8,queens-2024-p9-r1,ambiguous,manual_review,"30-18 23rd Street, Queens, NY 11102",4005490036,,,"30-18 23 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,408820|890457
stabili-91c53667-8c18-5dde-9668-b178de1a71f3,queens-2024-p9-r2,ambiguous,manual_review,"30-20 23rd Street, Queens, NY 11102",4005490037,,,"30-20 23 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,810293|812067
stabili-7fddefe2-aad0-5475-b635-fcc6245df241,queens-2024-p10-r33,ambiguous,manual_review,"14-31 28th Avenue, Queens, NY 11102",4005390007,,,"14-31 28 Avenue, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,413611|944442
stabili-15423df5-cfb9-546f-8996-d45f18cc035a,queens-2024-p12-r14,ambiguous,manual_review,"30-92 29th Street, Queens, NY 11102",4005780001,,,"25-35 31 Avenue, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,417163|966813
stabili-eda6be9e-daf9-5176-b219-1682a95e47d4,queens-2024-p12-r40,ambiguous,manual_review,"23-10 30th Avenue, Queens, NY 11102",4005720030,,,"23-10 30 Avenue, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,415944|876227
stabili-97ff3391-05a4-5b76-9abb-4245a844da61,queens-2024-p12-r53,ambiguous,manual_review,"25-28 30th Drive, Queens, NY 11102",4005780031,,,"25-28 30 Drive, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,416500|1007353
stabili-857119c2-ea00-5536-8c18-0295c029d3ad,queens-2024-p12-r56,ambiguous,manual_review,"25-32 30th Drive, Queens, NY 11102",4005780035,,,"25-32 30 Drive, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,416502|953672
stabili-84966932-2b95-5fc1-80d9-ca8b70516a93,queens-2024-p13-r9,ambiguous,manual_review,"26-27 30th Street, Queens, NY 11102",4005980023,,,"26-27 30 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,416660|897301
stabili-91ec8909-91fc-52b2-bb9e-54cc99c43f26,queens-2024-p13-r11,ambiguous,manual_review,"26-46 30th Street, Queens, NY 11102",4005970118,,,"26-46 30 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,416674|955556
stabili-6ce01dfd-eebc-5f28-a027-46beb17f94e9,queens-2024-p13-r26,ambiguous,manual_review,"30-13 30th Street, Queens, NY 11102",4005930021,,,"30-13 30 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,416704|941156
stabili-e6bd9dfe-3b67-5485-a517-7e226895231f,queens-2024-p13-r43,ambiguous,manual_review,"25-34 31st Street, Queens, NY 11102",4005980038,,,"25-34 31 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417957|966681
stabili-ff7bd099-3357-5b81-a251-98f1d12a2273,queens-2024-p13-r44,ambiguous,manual_review,"25-40 31st Street, Queens, NY 11102",4005980042,,,"25-40 31 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417961|980038
stabili-73f5aed9-1057-5e7d-8dd2-6a709d925c3c,queens-2024-p13-r47,ambiguous,manual_review,"25-79 31st Street, Queens, NY 11102",4006200004,,,"25-77 31St Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417984|1005543
stabili-b57cd14f-f608-5b99-addc-351014441c2d,queens-2024-p13-r52,ambiguous,manual_review,"30-41 31st Street, Queens, NY 11102",4006150020,,,"30-41 31 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,418023|1007039
stabili-3e2157f5-5be7-5146-89b4-c64d43237051,queens-2024-p14-r14,ambiguous,manual_review,"30-75 32nd Street, Queens, NY 11102",4006160008,,,"30-75 32 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,419294|984660
stabili-79476e28-9162-5af5-ae3c-323b48694eb5,queens-2024-p14-r54,ambiguous,manual_review,"30-14 33rd Street, Queens, NY 11102",4006160040,,,"30-14 33 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,420516|882958
stabili-832e61a6-9f8a-58b7-a72b-b053a7c1efce,queens-2024-p15-r44,ambiguous,manual_review,"26-36 4th Street, Queens, NY 11102",4009100039,,,"26-36 4 Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,992498|1013464
stabili-8c0d3bb3-b25a-5fbd-999d-00a4b9b9ab32,queens-2024-p15-r53,ambiguous,manual_review,"22-07–22-09 Astoria Boulevard, Queens, NY 11102",4008840005,,,"22-09 Astoria Boulevard, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,628880|967256
stabili-a2ae0e56-77a0-598a-8ea0-b70f93678c38,queens-2024-p15-r54,ambiguous,manual_review,"22-14 Astoria Boulevard, Queens, NY 11102",4005420005,,,"22-14 Astoria Boulevard, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,628882|880011
stabili-eb187cef-0d7f-5f87-91cf-de9c1231ebdc,queens-2024-p16-r2,ambiguous,manual_review,"23-15 Astoria Boulevard, Queens, NY 11102",4008720011,,,"23-15 Astoria Boulevard, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,628888|973066
stabili-b4d78f0a-72d7-5afb-9650-88d96538d1d7,queens-2024-p16-r17,ambiguous,manual_review,"3011 Astoria Boulevard, Queens, NY 11102",4008380008,,,"29-22 Hoyt Avenue South, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,628951|811554
stabili-34a33eb3-e4f2-5481-9949-1a429d22404d,queens-2024-p16-r18,ambiguous,manual_review,"25-15 Crescent Street, Queens, NY 11102",4008610033,,,"25-15 Crescent Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,411512|940541
stabili-da4f6b6f-1f58-5684-be53-94fe9e381f67,queens-2024-p16-r19,ambiguous,manual_review,"25-20 Crescent Street, Queens, NY 11102",4008720065,,,"25-20 Crescent Street, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,411515|844222
stabili-c696faca-5f1a-5f5e-9132-ea41156188fa,queens-2024-p16-r40,ambiguous,manual_review,"25-22 Hoyt Avenue South, Queens, NY 11102",4008610044,,,"25-22 Hoyt Avenue South, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,665824|994179
stabili-cc251b3f-d3f5-5598-b3b4-58a29ebb73f1,queens-2024-p16-r46,ambiguous,manual_review,"2922 Hoyt Avenue South, Queens, NY 11102",4008380008,,,"29-22 Hoyt Avenue South, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,628951|811554
stabili-ec03a803-ae63-57b2-b464-a00c5ed5f148,queens-2024-p17-r1,ambiguous,manual_review,"29-19 Newtown Avenue, Queens, NY 11102",4005970007,,,"29-19 Newtown Avenue, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,683888|978747
stabili-ce1d9432-7eda-506b-9c71-f0bd98df9c76,queens-2024-p17-r2,ambiguous,manual_review,"29-28 Newtown Avenue, Queens, NY 11102",4005940050,,,"29-28 Newtown Avenue, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,683892|1003619
stabili-9259cf0c-28fa-53d5-8148-86201b7059fb,queens-2024-p17-r5,ambiguous,manual_review,"30-03 Newtown Avenue, Queens, NY 11102",4005980076,,,"30-03 Newtown Avenue, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,683895|933268
stabili-2cf132fe-b18b-5e51-a600-e062fe4c77b9,queens-2024-p17-r9,ambiguous,manual_review,"11-07 Welling Court, Queens, NY 11102",4005070019,,,"11-07 Welling Court, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,703413|966773
stabili-da577129-51a9-5c0a-9a61-e22cf200037e,queens-2024-p18-r36,ambiguous,manual_review,"37-14 31st Avenue, Queens, NY 11103",4006570043,,,"37-14 31 Avenue, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417258|968838
stabili-4da5c576-024b-5532-a765-42627f7174f0,queens-2024-p20-r16,ambiguous,manual_review,"25-83 35th Street, Queens, NY 11103",4006330003,,,"25-83 35 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,422848|929504
stabili-08eccb30-292d-5314-9a33-21046a35a351,queens-2024-p20-r19,ambiguous,manual_review,"28-15 35th Street, Queens, NY 11103",4006290015,,,"28-15 35Th Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,422857|1008479
stabili-a325009d-b75f-5483-98c4-75560c0d1de5,queens-2024-p20-r52,ambiguous,manual_review,"25-67 36th Street, Queens, NY 11103",4006520010,,,"25-67 36 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,423724|946348
stabili-cf7e7541-8a4c-56f7-9353-03681fc9faa1,queens-2024-p21-r8,ambiguous,manual_review,"30-60 36th Street, Queens, NY 11103",4006500069,,,"30-60 36 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,423827|925743
stabili-a3690644-554d-5241-8827-7ad2affe158d,queens-2024-p21-r9,ambiguous,manual_review,"30-86 36th Street, Queens, NY 11103",4006500080,,,"30-86 36 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,423846|942514
stabili-654b2bdc-6806-5b0f-b552-ef3ceb312498,queens-2024-p21-r10,ambiguous,manual_review,"30-88 36th Street, Queens, NY 11103",4006500081,,,"30-88 36 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,423848|936981
stabili-aeb867b1-55d3-56df-a413-bb716cbee8d1,queens-2024-p21-r32,ambiguous,manual_review,"28-43 37th Street, Queens, NY 11103",4006610003,,,"28-43 37 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,425171|932989
stabili-24692b95-79fc-5710-8cb6-84de475d9070,queens-2024-p21-r46,ambiguous,manual_review,"31-61 37th Street, Queens, NY 11103",4006570017,,,"31-61 37 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,425285|935181
stabili-38500cf8-5c45-5b82-ad9d-8f7c2829a103,queens-2024-p22-r12,ambiguous,manual_review,"25-36 38th Street, Queens, NY 11103",4006530074,,,"25-36 38 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,426273|897726
stabili-f5a4973a-7edd-5bc3-a74e-ce42b961c6c5,queens-2024-p22-r13,ambiguous,manual_review,"25-38 38th Street, Queens, NY 11103",4006530075,,,"25-38 38 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,426275|897748
stabili-77ac35ee-3486-55ce-8226-1134632efcaf,queens-2024-p22-r18,ambiguous,manual_review,"25-56 38th Street, Queens, NY 11103",4006530081,,,"25-56 38 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,426286|939915
stabili-0f314adb-812f-5913-898f-470ed7e6492b,queens-2024-p29-r33,ambiguous,manual_review,"25-88 49th Street, Queens, NY 11103",4007440080,,,"25-88 49 Street, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,439098|982686
stabili-9d655431-d501-5845-b538-4b721657ae2f,queens-2024-p30-r17,ambiguous,manual_review,"45-11 Broadway, Queens, NY 11103",4007110004,,,"45-11 Broadway, Queens, NY 11103",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,640665|939343
stabili-e66201b1-2ab4-56c7-9189-29b657f82de1,queens-2024-p34-r10,ambiguous,manual_review,"48-23 42nd Street, Queens, NY 11104",4001780025,,,"48-10 43 Street, Queens, NY 11104",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,432231|845282|845285|845286|845296
stabili-5d99568b-369d-5617-aa33-d0fa2decfbe4,queens-2024-p34-r31,ambiguous,manual_review,"41-28 44th Street, Queens, NY 11104",4001580034,,,"41-28 44 Street, Queens, NY 11104",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,433027|995892
stabili-4cc67183-f749-586b-8273-e5b263af3407,queens-2024-p35-r30,ambiguous,manual_review,"43-16–43-22 47th Street, Queens, NY 11104",4001410027,,,"46-16 47 Street, Queens, NY 11104",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,431218|810427|810428|810429|810430|866380|866385|866390
